"Points:0","Points:1","Points:2"
-0.018319,0.004182,-0.001122
-0.017991,0.00378,-0.000927
-0.017118,0.003973,-0.001616
-0.01631,0.003159,-0.001801
-0.01707,0.003012,-0.001172
-0.017366,0.003386,-0.001003
-0.016546,0.003561,-0.001288
-0.016141,0.003147,-0.000972
-0.01603,0.003749,-0.000918
-0.015381,0.003237,-0.000964
-0.014381,0.003437,-0.001381
-0.014729,0.00357,-0.000892
-0.014116,0.003135,-0.001024
-0.013652,0.003532,-0.001055
-0.01317,0.003744,-0.001485
-0.013054,0.003582,-0.001142
-0.011875,0.003321,-0.001168
-0.011593,0.003959,-0.001108
-0.011163,0.003674,-0.001078
-0.010186,0.003716,-0.001379
-0.009839,0.003889,-0.001429
-0.010229,0.003057,-0.001118
-0.010548,0.003563,-0.001257
-0.008844,0.003385,-0.001705
-0.009484,0.003642,-0.001361
-0.009388,0.002997,-0.001269
-0.009089,0.003647,-0.000695
-0.008068,0.00309,-0.001503
-0.007708,0.003888,-0.001439
-0.00702,0.00315,-0.001011
-0.006851,0.003393,-0.00126
-0.005707,0.003117,-0.001394
-0.005656,0.003729,-0.001355
-0.00456,0.003686,-0.00127
-0.003476,0.003224,-0.001136
-0.002674,0.003138,-0.001825
-0.003263,0.003801,-0.0012
-0.001181,0.003681,-0.001753
-0.00166,0.003418,-0.001184
-0.001118,0.004086,-0.000951
0.000334,0.003089,-0.001329
-0.000183,0.003933,-0.001005
0.001106,0.00335,-0.001103
0.002848,0.003538,-0.001644
0.002859,0.002995,-0.001154
0.002113,0.004126,-0.00122
0.003912,0.003995,-0.001251
-0.019344,0.004993,-0.001554
-0.018923,0.004377,-0.001176
-0.018028,0.004451,-0.001587
-0.018634,0.005422,-0.001272
-0.017624,0.005474,-0.001189
-0.017505,0.004553,-0.001322
-0.016556,0.004559,-0.001258
-0.015619,0.005209,-0.00142
-0.015459,0.004307,-0.001036
-0.016153,0.004446,-0.001205
-0.015031,0.005334,-0.000832
-0.014789,0.004626,-0.000884
-0.013524,0.004821,-0.001045
-0.012939,0.004414,-0.001047
-0.01303,0.00543,-0.001078
-0.012595,0.004962,-0.00088
-0.012118,0.004693,-0.000801
-0.012092,0.004795,-0.00106
-0.01159,0.00511,-0.001173
-0.011066,0.004367,-0.001371
-0.010733,0.004499,-0.001783
-0.010398,0.005085,-0.001035
-0.009749,0.004843,-0.000968
-0.009107,0.004747,-0.00128
-0.009214,0.005299,-0.001084
-0.007513,0.004417,-0.00144
-0.008009,0.004495,-0.001757
-0.008468,0.004614,-0.001253
-0.008139,0.005153,-0.001113
-0.007031,0.005344,-0.001498
-0.006626,0.004777,-0.0014
-0.007126,0.00428,-0.001292
-0.006099,0.004821,-0.001269
-0.004862,0.00423,-0.001378
-0.00521,0.004941,-0.001449
-0.005719,0.00431,-0.001205
-0.004183,0.004273,-0.00139
-0.003497,0.005007,-0.001733
-0.00364,0.004396,-0.001078
-0.004423,0.00543,-0.001082
-0.002762,0.004483,-0.001645
-0.002427,0.004629,-0.001
-0.002157,0.004508,-0.001842
-0.000517,0.004824,-0.001268
-6e-05,0.00523,-0.001151
0.001325,0.004945,-0.001662
0.000606,0.004259,-0.001208
0.001311,0.004677,-0.001224
0.001875,0.005207,-0.001111
0.002828,0.004699,-0.001233
0.003985,0.004654,-0.00153
-0.01963,0.005803,-0.001577
-0.019572,0.006113,-0.001225
-0.018456,0.006526,-0.001358
-0.017583,0.006684,-0.001606
-0.017558,0.00584,-0.001429
-0.016369,0.005551,-0.001558
-0.016227,0.005517,-0.00079
-0.016472,0.006429,-0.001184
-0.015139,0.005811,-0.001105
-0.014263,0.006587,-0.001367
-0.014048,0.0057,-0.001039
-0.013323,0.006035,-0.001297
-0.012622,0.006562,-0.001083
-0.012419,0.006276,-0.001307
-0.011906,0.006513,-0.001103
-0.011481,0.005819,-0.001292
-0.010905,0.005741,-0.001125
-0.010533,0.00579,-0.00113
-0.009897,0.006087,-0.00114
-0.009687,0.005906,-0.001814
-0.008442,0.005871,-0.001128
-0.006901,0.005922,-0.001509
-0.006463,0.005905,-0.001408
-0.005189,0.005593,-0.001567
-0.005083,0.006672,-0.001526
-0.005389,0.00606,-0.001059
-0.00384,0.005586,-0.001603
-0.004315,0.005698,-0.001615
-0.003833,0.00644,-0.001593
-0.002506,0.006458,-0.001808
-0.002992,0.006267,-0.001356
-0.00177,0.005509,-0.000981
-0.001862,0.006719,-0.00115
-0.001718,0.006045,-0.001195
-0.000645,0.006106,-0.001584
0.000223,0.006214,-0.001487
-0.000412,0.006027,-0.001278
0.000662,0.006744,-0.001675
0.000797,0.005776,-0.001158
0.00146,0.006764,-0.001126
0.002403,0.006109,-0.001098
-0.019261,0.00777,-0.001691
-0.019865,0.007757,-0.001079
-0.018887,0.007111,-0.001329
-0.018319,0.00705,-0.001522
-0.018077,0.007549,-0.001427
-0.017457,0.007656,-0.001333
-0.017304,0.006843,-0.00117
-0.01639,0.007371,-0.000997
-0.015672,0.00691,-0.00153
-0.015196,0.006789,-0.000759
-0.015033,0.007535,-0.001064
-0.01379,0.006788,-0.001051
-0.013981,0.007951,-0.000978
-0.013214,0.007584,-0.001215
-0.011312,0.00682,-0.001304
-0.010992,0.007846,-0.001799
-0.009841,0.007018,-0.001623
-0.01089,0.007744,-0.001083
-0.010328,0.007041,-0.001168
-0.009186,0.0069,-0.001714
-0.009349,0.007506,-0.000801
-0.008656,0.007716,-0.000878
-0.007299,0.007574,-0.001696
-0.00748,0.006805,-0.001185
-0.008074,0.007184,-0.000884
-0.006562,0.007056,-0.000955
-0.006183,0.007506,-0.001243
-0.005648,0.00744,-0.001237
-0.004557,0.007183,-0.001066
-0.004089,0.00759,-0.001022
-0.003183,0.00741,-0.00157
-0.003234,0.006834,-0.001307
-0.00205,0.007734,-0.001057
-0.001048,0.007154,-0.001113
-0.000304,0.007234,-0.001089
-0.018861,0.008472,-0.001705
-0.018759,0.008256,-0.001258
-0.017671,0.008739,-0.001629
-0.017779,0.009281,-0.001273
-0.016355,0.00847,-0.001377
-0.017066,0.008193,-0.001316
-0.015838,0.009108,-0.001652
-0.015594,0.008434,-0.001188
-0.014666,0.008754,-0.001585
-0.014074,0.008357,-0.001475
-0.014024,0.00918,-0.001421
-0.012552,0.00812,-0.001691
-0.013136,0.008447,-0.00178
-0.011627,0.008642,-0.001494
-0.012091,0.008382,-0.001042
-0.010071,0.009236,-0.001529
-0.011041,0.008235,-0.001043
-0.009995,0.008399,-0.000934
-0.008733,0.00889,-0.001331
-0.007397,0.008665,-0.000987
-0.006772,0.009081,-0.001764
-0.006111,0.009296,-0.001417
-0.006531,0.008252,-0.001162
-0.004753,0.008559,-0.001458
-0.005092,0.008188,-0.00112
-0.005788,0.009296,-0.00107
-0.005464,0.008444,-0.001211
-0.003854,0.009319,-0.001227
-0.003136,0.008186,-0.001189
-0.019506,0.010196,-0.00173
-0.018989,0.009706,-0.001672
-0.019217,0.009425,-0.000995
-0.018395,0.010542,-0.001666
-0.018426,0.00984,-0.001075
-0.01683,0.009715,-0.00147
-0.016715,0.00999,-0.001156
-0.015223,0.009543,-0.001714
-0.015514,0.01056,-0.00118
-0.014409,0.010559,-0.001665
-0.014816,0.010022,-0.001068
-0.012627,0.009531,-0.001614
-0.012401,0.010422,-0.001464
-0.013603,0.009417,-0.001008
-0.012544,0.009363,-0.001138
-0.011382,0.00951,-0.00116
-0.009884,0.009984,-0.001529
-0.010499,0.009902,-0.001135
-0.009122,0.009652,-0.001562
-0.00831,0.010399,-0.001188
-0.007962,0.010043,-0.001304
-0.005991,0.009648,-0.001796
-0.007199,0.009397,-0.001299
-0.007199,0.010263,-0.001332
-0.006788,0.010102,-0.000934
-0.005118,0.010501,-0.001417
-0.01934,0.010698,-0.00177
-0.019953,0.011051,-0.000895
-0.017222,0.011067,-0.001401
-0.013563,0.010753,-0.001216
-0.011241,0.01091,-0.001305
-0.009927,0.010798,-0.001662
-0.008796,0.010767,-0.001037
-0.013633,-0.000768,2.1e-05
-0.013961,0.002492,-0.00057
-0.020001,0.00061,-0.002389
-0.035744,-0.006085,-0.002629
-0.035814,-0.005593,-0.002672
-0.020582,-0.004885,-0.002702
-0.037894,-0.003909,-0.002746
-0.038232,-0.003994,-0.002673
-0.037041,-0.003585,-0.002846
-0.032215,-0.00346,-0.002654
-0.030698,-0.003914,-0.002699
-0.02038,-0.003644,-0.002971
-0.0376,-0.00264,-0.002657
-0.038263,-0.002486,-0.003007
-0.031544,-0.002554,-0.002664
-0.031643,-0.003126,-0.002655
-0.021876,-0.00254,-0.002727
-0.020854,-0.002391,-0.003019
-0.039403,-0.001729,-0.002764
-0.039434,-0.001325,-0.002658
-0.03947,-0.001388,-0.002888
-0.038049,-0.001268,-0.002669
-0.038273,-0.001831,-0.003027
-0.032965,-0.001303,-0.00264
-0.027072,-0.001478,-0.002732
-0.021179,-0.000917,-0.002889
-0.021427,-0.001156,-0.002862
-0.02145,-0.001682,-0.002827
-0.020233,-0.000759,-0.003018
-0.020957,-0.001107,-0.002807
-0.040053,0.000488,-0.002658
-0.037785,0.000106,-0.002817
-0.037937,-0.000529,-0.002868
-0.038003,-0.000192,-0.002894
-0.038668,0.000154,-0.003005
-0.038805,-8.2e-05,-0.003024
-0.036829,0.000131,-0.002717
-0.031347,-0.000287,-0.002633
-0.031688,0.000305,-0.002687
-0.029087,0.000281,-0.00267
-0.021192,0.000334,-0.002821
-0.021229,-0.000286,-0.0029
-0.022272,-0.000667,-0.002754
-0.020109,0.000562,-0.002901
-0.020247,-4.6e-05,-0.002917
-0.02096,0.000178,-0.002859
-0.04037,0.00103,-0.002637
-0.039177,0.001449,-0.002811
-0.038266,0.001055,-0.002918
-0.038746,0.001309,-0.002708
-0.03129,0.001766,-0.002772
-0.028687,0.001483,-0.002756
-0.02907,0.001584,-0.002803
-0.02944,0.001683,-0.002902
-0.028619,0.000916,-0.002683
-0.022515,0.000702,-0.002689
-0.021656,0.000732,-0.00272
-0.020732,0.001174,-0.003014
-0.041266,0.002415,-0.002923
-0.032981,0.002147,-0.002627
-0.031258,0.002533,-0.002762
-0.032234,0.002609,-0.002665
-0.030164,0.003094,-0.003061
-0.030195,0.00223,-0.003062
-0.030769,0.003056,-0.002979
-0.02933,0.002117,-0.002736
-0.029523,0.002639,-0.002727
-0.028642,0.002966,-0.002912
-0.022681,0.001882,-0.002734
-0.021648,0.002241,-0.002733
-0.020929,0.00214,-0.003004
-0.0377,0.00431,-0.002922
-0.037002,0.003562,-0.002751
-0.031608,0.004019,-0.002657
-0.032036,0.003533,-0.002711
-0.030779,0.003974,-0.00276
-0.031127,0.004004,-0.003122
-0.028677,0.003958,-0.002905
-0.029236,0.004057,-0.003144
-0.029718,0.003748,-0.003151
-0.029779,0.003138,-0.002763
-0.027444,0.004123,-0.002692
-0.027758,0.003355,-0.002643
-0.028542,0.003487,-0.002904
-0.021138,0.003828,-0.002823
-0.020415,0.003726,-0.003013
-0.030188,0.005401,-0.002959
-0.030517,0.004882,-0.002956
-0.030912,0.004566,-0.002964
-0.028878,0.004521,-0.002762
-0.029082,0.005207,-0.00283
-0.029563,0.005183,-0.002979
-0.027943,0.004631,-0.002904
-0.028434,0.005111,-0.003076
-0.021032,0.005546,-0.002749
-0.020101,0.004985,-0.002965
-0.020802,0.004627,-0.002796
-0.030662,0.006457,-0.002694
-0.029274,0.006575,-0.002663
-0.02965,0.006149,-0.003028
-0.027543,0.006434,-0.002648
-0.027261,0.006204,-0.00269
-0.028926,0.007545,-0.00294
-0.02925,0.007581,-0.002818
-0.029325,0.007077,-0.002679
-0.027605,0.008041,-0.00299
-0.028224,0.007405,-0.002755
-0.028344,0.008176,-0.002881
-0.026643,0.007484,-0.002776
-0.02887,0.008284,-0.002917
-0.026579,0.008758,-0.0028
-0.027372,0.008773,-0.002891
-0.025528,0.009104,-0.002813
-0.025985,0.008393,-0.002978
-0.028167,0.009726,-0.002743
-0.026258,0.009838,-0.002783
-0.025852,0.009885,-0.002695
-0.044171,-0.009801,-0.001582
-0.044345,-0.01064,-0.001357
-0.040776,-0.010814,-0.001596
-0.038966,-0.009892,-0.001956
-0.046584,-0.008595,-0.002371
-0.045312,-0.008735,-0.002133
-0.044287,-0.008851,-0.002121
-0.044715,-0.009218,-0.002232
-0.045125,-0.009499,-0.001468
-0.043285,-0.009377,-0.002019
-0.043875,-0.009307,-0.00229
-0.041793,-0.009487,-0.001607
-0.042614,-0.009261,-0.001746
-0.040605,-0.009493,-0.00152
-0.041295,-0.008493,-0.001429
-0.039516,-0.008428,-0.001455
-0.039904,-0.008723,-0.001839
-0.037725,-0.009594,-0.001912
-0.037928,-0.008479,-0.001751
-0.038594,-0.008423,-0.002023
-0.038718,-0.009232,-0.001385
-0.037173,-0.009399,-0.001383
-0.03561,-0.008524,-0.001456
-0.03594,-0.008946,-0.001697
-0.032758,-0.009034,-0.001927
-0.03299,-0.009358,-0.002275
-0.031938,-0.008686,-0.001964
-0.032275,-0.009312,-0.002122
-0.022752,-0.008735,-0.001535
-0.051368,-0.007528,-0.001415
-0.046729,-0.007988,-0.002309
-0.047036,-0.007126,-0.00251
-0.047097,-0.007537,-0.002058
-0.047727,-0.007572,-0.002377
-0.045676,-0.00728,-0.002416
-0.045725,-0.008132,-0.001663
-0.046137,-0.008321,-0.002225
-0.046487,-0.007363,-0.002417
-0.044293,-0.007461,-0.002039
-0.042736,-0.007123,-0.001352
-0.042793,-0.007935,-0.001512
-0.042976,-0.007696,-0.002101
-0.043931,-0.008086,-0.002169
-0.041567,-0.00734,-0.001677
-0.04157,-0.007893,-0.002142
-0.041725,-0.007164,-0.001427
-0.040456,-0.007793,-0.002062
-0.038962,-0.007376,-0.001412
-0.039905,-0.00718,-0.001501
-0.038105,-0.007619,-0.001483
-0.036646,-0.007784,-0.002234
-0.036992,-0.007685,-0.001372
-0.035327,-0.007236,-0.002249
-0.03593,-0.007425,-0.001957
-0.033943,-0.007828,-0.002261
-0.033989,-0.007418,-0.001614
-0.034617,-0.007595,-0.001836
-0.033184,-0.007612,-0.00224
-0.031637,-0.008032,-0.001955
-0.02888,-0.007087,-0.001588
-0.027972,-0.007967,-0.002058
-0.05058,-0.006299,-0.001627
-0.050958,-0.005955,-0.001914
-0.049896,-0.006721,-0.001731
-0.047838,-0.00672,-0.001743
-0.048238,-0.006133,-0.0021
-0.04865,-0.005973,-0.00168
-0.047269,-0.006125,-0.002078
-0.047441,-0.005917,-0.00159
-0.045888,-0.006537,-0.001705
-0.046267,-0.006285,-0.002408
-0.044248,-0.005829,-0.001684
-0.044362,-0.006248,-0.002216
-0.044923,-0.007047,-0.001634
-0.043462,-0.006328,-0.002152
-0.043477,-0.006084,-0.001678
-0.041573,-0.00646,-0.001774
-0.042286,-0.005888,-0.001362
-0.042356,-0.006299,-0.002209
-0.040695,-0.006323,-0.00224
-0.041188,-0.005968,-0.001587
-0.039651,-0.007033,-0.00222
-0.03984,-0.006696,-0.001611
-0.040038,-0.006096,-0.001811
-0.038076,-0.006761,-0.001594
-0.038629,-0.006125,-0.002301
-0.036494,-0.006916,-0.001907
-0.036638,-0.005964,-0.001421
-0.036991,-0.006987,-0.001795
-0.037016,-0.00645,-0.002051
-0.035456,-0.006617,-0.001959
-0.035473,-0.005952,-0.002201
-0.033868,-0.006602,-0.001807
-0.033895,-0.006622,-0.001834
-0.033995,-0.006947,-0.002286
-0.034498,-0.006002,-0.001796
-0.034758,-0.006235,-0.002501
-0.032738,-0.00613,-0.001962
-0.032841,-0.006784,-0.001693
-0.031288,-0.005993,-0.002408
-0.031664,-0.006188,-0.001698
-0.031978,-0.007017,-0.002005
-0.032466,-0.00602,-0.002283
-0.030492,-0.006468,-0.002355
-0.031102,-0.006289,-0.001501
-0.027451,-0.006195,-0.00173
-0.027882,-0.007,-0.001432
-0.028284,-0.006639,-0.00241
-0.026425,-0.006093,-0.001939
-0.026735,-0.006442,-0.002145
-0.024877,-0.006588,-0.002012
-0.025833,-0.006306,-0.00156
-0.025989,-0.006447,-0.001975
-0.024211,-0.005864,-0.001687
-0.02112,-0.005818,-0.002488
-0.02168,-0.00653,-0.002086
-0.020528,-0.006064,-0.002073
-0.049054,-0.004896,-0.001953
-0.049542,-0.005103,-0.001595
-0.047868,-0.004996,-0.002385
-0.048324,-0.005544,-0.001907
-0.048421,-0.004832,-0.001568
-0.046922,-0.0057,-0.00141
-0.046968,-0.004818,-0.001472
-0.047079,-0.004558,-0.002212
-0.047116,-0.005249,-0.002334
-0.045419,-0.004708,-0.001432
-0.046233,-0.00546,-0.001461
-0.0444,-0.004706,-0.001496
-0.044546,-0.00536,-0.002289
-0.043434,-0.005336,-0.002107
-0.043616,-0.005134,-0.001825
-0.041799,-0.004994,-0.00159
-0.042045,-0.005498,-0.001999
-0.042646,-0.005034,-0.002123
-0.040467,-0.005292,-0.002373
-0.040475,-0.00478,-0.001648
-0.039204,-0.005699,-0.001511
-0.039416,-0.004649,-0.002016
-0.039547,-0.005229,-0.002345
-0.037993,-0.005269,-0.00237
-0.038641,-0.004802,-0.002528
-0.036534,-0.005519,-0.002221
-0.036901,-0.005212,-0.001609
-0.036928,-0.005164,-0.002312
-0.037179,-0.004894,-0.002381
-0.037483,-0.004559,-0.002353
-0.035053,-0.004641,-0.001887
-0.035178,-0.00453,-0.002305
-0.035732,-0.005165,-0.002349
-0.036216,-0.004701,-0.002298
-0.033988,-0.005047,-0.001489
-0.034899,-0.005158,-0.002426
-0.03289,-0.005032,-0.001866
-0.033418,-0.004779,-0.001704
-0.03352,-0.005227,-0.001674
-0.031512,-0.005057,-0.002245
-0.031984,-0.004547,-0.002594
-0.032001,-0.0054,-0.002227
-0.032443,-0.005176,-0.002114
-0.030003,-0.005706,-0.001643
-0.030015,-0.005214,-0.001757
-0.030658,-0.004836,-0.002626
-0.030704,-0.005637,-0.001591
-0.02867,-0.005599,-0.002028
-0.028671,-0.004896,-0.00228
-0.029461,-0.005407,-0.001965
-0.02768,-0.005017,-0.002267
-0.028131,-0.00502,-0.002303
-0.026349,-0.005341,-0.002181
-0.027235,-0.005481,-0.002049
-0.024847,-0.004918,-0.002294
-0.025161,-0.004557,-0.001948
-0.024377,-0.005213,-0.001813
-0.024515,-0.005502,-0.001411
-0.022444,-0.005268,-0.001929
-0.02282,-0.005176,-0.001464
-0.022837,-0.005666,-0.002057
-0.023285,-0.005706,-0.001403
-0.023317,-0.004983,-0.001656
-0.021226,-0.004707,-0.002546
-0.021606,-0.004939,-0.001603
-0.021638,-0.004651,-0.00229
-0.022132,-0.00509,-0.001983
-0.020147,-0.005653,-0.002108
-0.049518,-0.003362,-0.001619
-0.04971,-0.004024,-0.001874
-0.048146,-0.004429,-0.001739
-0.048767,-0.003451,-0.002244
-0.047437,-0.003801,-0.00207
-0.047714,-0.003395,-0.002184
-0.045372,-0.004256,-0.00217
-0.046205,-0.00434,-0.002139
-0.043979,-0.003551,-0.002176
-0.044259,-0.004155,-0.002249
-0.04458,-0.003254,-0.002136
-0.044749,-0.003709,-0.001443
-0.042939,-0.003282,-0.002379
-0.043265,-0.003651,-0.002238
-0.041522,-0.003877,-0.002293
-0.041592,-0.004386,-0.002282
-0.042268,-0.004424,-0.001441
-0.042364,-0.003604,-0.002337
-0.042615,-0.003788,-0.001521
-0.040151,-0.00326,-0.001787
-0.040794,-0.004501,-0.002303
-0.041172,-0.004086,-0.002341
-0.041375,-0.003379,-0.001518
-0.038875,-0.004214,-0.001526
-0.039976,-0.003551,-0.002368
-0.04002,-0.003985,-0.002054
-0.040029,-0.003613,-0.002333
-0.037757,-0.003343,-0.002193
-0.037759,-0.003398,-0.001715
-0.038805,-0.003591,-0.002561
-0.036639,-0.003473,-0.002251
-0.036683,-0.004325,-0.002432
-0.037341,-0.004206,-0.001444
-0.035399,-0.00339,-0.002013
-0.035722,-0.003812,-0.001848
-0.036283,-0.003928,-0.001703
-0.034256,-0.003255,-0.001717
-0.032601,-0.004133,-0.002164
-0.032822,-0.00342,-0.002163
-0.033115,-0.004435,-0.002364
-0.033128,-0.003941,-0.002311
-0.033343,-0.003333,-0.001584
-0.033619,-0.003957,-0.00146
-0.031361,-0.003842,-0.002342
-0.031362,-0.004265,-0.002324
-0.031811,-0.003767,-0.001567
-0.030064,-0.004324,-0.001366
-0.030717,-0.004332,-0.002306
-0.029081,-0.00449,-0.002051
-0.029267,-0.003896,-0.002002
-0.029644,-0.004021,-0.001357
-0.029727,-0.003479,-0.002248
-0.027412,-0.003806,-0.001531
-0.027983,-0.003284,-0.001522
-0.028005,-0.003469,-0.002497
-0.028249,-0.004019,-0.001421
-0.026594,-0.004287,-0.002122
-0.026941,-0.003583,-0.002299
-0.027273,-0.003886,-0.002141
-0.025414,-0.003866,-0.002233
-0.025597,-0.004415,-0.001982
-0.025656,-0.003394,-0.002346
-0.026087,-0.003996,-0.002389
-0.023817,-0.004418,-0.001586
-0.023987,-0.003584,-0.002037
-0.02278,-0.003807,-0.00181
-0.023132,-0.003292,-0.001519
-0.023335,-0.003748,-0.002158
-0.021178,-0.00393,-0.002533
-0.021535,-0.003922,-0.001611
-0.021799,-0.003674,-0.00251
-0.020475,-0.003804,-0.001834
-0.02065,-0.004431,-0.002539
-0.049069,-0.002592,-0.001404
-0.04989,-0.002663,-0.001987
-0.047824,-0.00306,-0.001601
-0.048503,-0.002034,-0.002264
-0.046853,-0.002486,-0.002028
-0.047103,-0.003219,-0.002189
-0.047638,-0.002547,-0.002085
-0.046338,-0.002633,-0.002127
-0.046366,-0.002112,-0.001958
-0.043977,-0.002548,-0.001876
-0.044445,-0.002513,-0.001545
-0.044828,-0.002642,-0.001414
-0.045125,-0.003065,-0.002101
-0.045153,-0.00261,-0.001733
-0.042675,-0.002266,-0.001428
-0.041403,-0.002731,-0.002536
-0.042026,-0.003197,-0.002346
-0.042171,-0.003138,-0.002299
-0.042209,-0.002422,-0.002
-0.04254,-0.002025,-0.002199
-0.040411,-0.002286,-0.002261
-0.040678,-0.002905,-0.002448
-0.038978,-0.002589,-0.002194
-0.038999,-0.002008,-0.002431
-0.039321,-0.002911,-0.002344
-0.040109,-0.002424,-0.001366
-0.037702,-0.002329,-0.002596
-0.038194,-0.002033,-0.001499
-0.038415,-0.002946,-0.00204
-0.036345,-0.002196,-0.001671
-0.036846,-0.002794,-0.001443
-0.036928,-0.002896,-0.002205
-0.037187,-0.002084,-0.001485
-0.037258,-0.002508,-0.002303
-0.035027,-0.003153,-0.00158
-0.035069,-0.003124,-0.002104
-0.035443,-0.002468,-0.0016
-0.033859,-0.002387,-0.002269
-0.034821,-0.003204,-0.001845
-0.032681,-0.002606,-0.001714
-0.032852,-0.00254,-0.002535
-0.033639,-0.002116,-0.002121
-0.032182,-0.002481,-0.001919
-0.030314,-0.002822,-0.001883
-0.030838,-0.003059,-0.002535
-0.030869,-0.003101,-0.001658
-0.030902,-0.002587,-0.002553
-0.029279,-0.003164,-0.001943
-0.029433,-0.002362,-0.002426
-0.029914,-0.002281,-0.001914
-0.027571,-0.002029,-0.002459
-0.02794,-0.002892,-0.002118
-0.028267,-0.002182,-0.002105
-0.02828,-0.002623,-0.002163
-0.028631,-0.002824,-0.002466
-0.026313,-0.003138,-0.002087
-0.026466,-0.002301,-0.002017
-0.027177,-0.00285,-0.002531
-0.025336,-0.002209,-0.002035
-0.025347,-0.003001,-0.002133
-0.025861,-0.002034,-0.002578
-0.025973,-0.002617,-0.002023
-0.024109,-0.002371,-0.001673
-0.024174,-0.002605,-0.00233
-0.024458,-0.00267,-0.001926
-0.024752,-0.003189,-0.00175
-0.023518,-0.002953,-0.002069
-0.021048,-0.002955,-0.002307
-0.021541,-0.002987,-0.001918
-0.021953,-0.002663,-0.001593
-0.022254,-0.002835,-0.001849
-0.020032,-0.00309,-0.001433
-0.020149,-0.002462,-0.002396
-0.020576,-0.002564,-0.001508
-0.020969,-0.003191,-0.001388
-0.050364,-0.001401,-0.001396
-0.049205,-0.001176,-0.002018
-0.049441,-0.001039,-0.002108
-0.047975,-0.00195,-0.001994
-0.048096,-0.000718,-0.001934
-0.048509,-0.001419,-0.001611
-0.048525,-0.001409,-0.001655
-0.046896,-0.001525,-0.002242
-0.045599,-0.001361,-0.002041
-0.043989,-0.000783,-0.002361
-0.044115,-0.001768,-0.002215
-0.042831,-0.001797,-0.002185
-0.042894,-0.000882,-0.001524
-0.043263,-0.00148,-0.002292
-0.043401,-0.001913,-0.001803
-0.043619,-0.000973,-0.001636
-0.04146,-0.001526,-0.002433
-0.041683,-0.001094,-0.002387
-0.042183,-0.000811,-0.001835
-0.042382,-0.001597,-0.002128
-0.040398,-0.001381,-0.002522
-0.041008,-0.001748,-0.00153
-0.039651,-0.001937,-0.00256
-0.039981,-0.001018,-0.002612
-0.0376,-0.001428,-0.002225
-0.03776,-0.001941,-0.002623
-0.038375,-0.000968,-0.002532
-0.038555,-0.001089,-0.001922
-0.036605,-0.00139,-0.001432
-0.036795,-0.001223,-0.002529
-0.036892,-0.001742,-0.002181
-0.036976,-0.001047,-0.001731
-0.035502,-0.001819,-0.001855
-0.035946,-0.001884,-0.002316
-0.034,-0.000912,-0.00196
-0.034145,-0.001564,-0.00219
-0.034813,-0.001037,-0.001693
-0.032493,-0.001086,-0.001405
-0.032515,-0.001811,-0.002565
-0.033743,-0.000737,-0.002343
-0.031275,-0.0016,-0.002622
-0.031657,-0.001362,-0.002163
-0.032153,-0.001354,-0.002392
-0.032473,-0.001072,-0.001716
-0.030259,-0.000757,-0.001485
-0.030264,-0.001426,-0.002404
-0.030418,-0.001455,-0.001585
-0.03094,-0.001798,-0.001773
-0.03115,-0.000766,-0.00236
